ref:mise,fuel:diesel,fuel:octane_101,fuel:octane_100,fuel:octane_98,fuel:octane_95,fuel:cng,fuel:lpg,operator,brand,lat,lon
19989,yes,,,,yes,,,Genchi Sabino,Tamoil,45.24631,7.5137
13061,,,,,,,,Sanseverino Diego,Total Erg,45.25293,7.50757
11875,yes,,yes,,yes,,,Servizi & Gestioni Italia S.R.L.,Q8,45.30341,7.87905
13383,yes,,yes,,yes,yes,yes,Giani Dario & C. S.N.C. di Giani Dario e Musiari Ornella Siglabile Giani Dario & C. S.N.C.,Agip Eni,45.30824,7.87419
44073,yes,,,,yes,,,Gioda Agostino S.R.L.,,45.30867,7.88538
12470,yes,,,,yes,,,Acotto Diego,Europam,45.30167,7.88977
42487,yes,,,,yes,,,Dalla Pellegrina Franca,Tamoil,44.97273,7.76225
16856,,,,,,,,Cardinale Maurizio,Tamoil,44.97272,7.76229
35775,yes,,,,yes,,,Ip Services S.R.L.,Api-Ip,44.80338,7.31521
7654,yes,,,,yes,,,Go S.R.L.,GO,45.32275,7.87898
45742,yes,,,,yes,,,T.D.M. S.R.L.,Tamoil,44.961,7.60445
4849,yes,,,,yes,,yes,"Franchino S.N.C. di Franchino Alessio, Franchino Daniele, Franchino Davide e Rosa Brusin Laura",Socogas,44.96629,7.57012
25375,yes,,,,yes,,,T.D.M. S.R.L.,Tamoil,44.90128,7.672
43916,yes,,,,yes,,yes,Europam S.P.A.,Europam,44.90403,7.65116
33077,yes,,,,yes,,,Repsol Italia S.P.A.,Repsol,44.91509,7.67656
40555,yes,,,,yes,,yes,Longobardi Andrea,Socogas,44.89084,7.67272
35942,yes,,yes,,yes,,,Capece Cosimo,Agip Eni,44.89559,7.66992
10106,yes,,,,yes,,,Ip Services S.R.L.,Api-Ip,44.82695,7.71068
7296,yes,,,,yes,,yes,Servizi & Gestioni Italia S.R.L.,Q8,44.84541,7.73207
17725,,,,,,,,Oglino Milena e Pilutzu Antonio S.N.C.,Agip Eni,44.85629,7.72407
10411,yes,,yes,,yes,,,Pronino Diego,Agip Eni,44.85076,7.72254
8747,,,,,,,,"Sola Biagio, Pagliero Claudio Tommaso e C. S.N.C.",Esso,44.85282,7.72464
34109,,,,,,,,Gpl & Mec S.N.C. di Levantino Mario e C.,,44.87795,7.73317
9404,,,,,,,,D&g Point Service S.N.C.di Margherito Giovanni e Palu' Diego,Api-Ip,44.83888,7.73099
18012,yes,,,,yes,yes,,Ls1 Service di Santoiemma Luca,Api-Ip,44.87134,7.70896
45981,yes,,,,yes,,,Eni Fuel S.P.A.,Agip Eni,44.85631,7.724
3726,yes,,,,yes,,yes,Vivocaffe' S.A.S. di Damiano Giuseppe e C.,Esso,44.87395,7.74665
45699,yes,,,,yes,,,Autolavaggio G.S.P. S.N.C. di Abrate Giampiero e Spairani Silviam Iranda,Tamoil,44.84326,7.70142
44257,yes,,,,yes,,yes,Qui 24 S.R.L.,Tamoil,44.84968,7.7421
41781,yes,,yes,,yes,,,N.I.C. di Boscia Celestino,Tamoil,45.13357,7.94052
23725,,,,,,,,Grieco Vito,Repsol,45.48375,7.90598
44380,yes,,,,yes,,,T.D.M. S.R.L.,Tamoil,45.10742,7.49898
27754,,,,,,,,Palmeri Nunzio Mariano,Tamoil,45.10745,7.49903
7301,yes,,,,yes,,yes,Servizi & Gestioni Italia S.R.L.,Q8,45.16871,7.65381
46463,,,,,,,,Correnti Gianni,Esso,45.15031,7.70823
40089,,,,,,,,Nuove Direzioni di Carlo Fernando Costanzo,Agip Eni,45.18971,7.64233
40800,yes,,,,yes,yes,yes,Savis S.N.C. di Massimiliano Vietti & Roberta Saccona,Api-Ip,45.15674,7.7092
34568,,,,,,,,Sp 10 S.N.C. di Conti Sabrina & C.,,45.18176,7.67749
22108,yes,,yes,,yes,,,Gigal di Gianpiero Galante,Agip Eni,45.16804,7.65253
45732,,,,,,,,Forgione Petroli S.A.S. di Forgione Francesco,Tamoil,45.18177,7.6774
42627,,,,,,,,Full Power 2 S.R.L.,Tamoil,45.1818,7.67744
39764,yes,,yes,,yes,,yes,Top Gas S.A.S.di Locuratolo Luigi & C.,Agip Eni,45.16246,7.65503
20694,yes,,,,yes,,yes,Caffetteria Irene di Romano Giovanna Irene,Agip Eni,44.90403,7.55926
32042,yes,,,,yes,yes,yes,Sirtam S.P.A.,Tamoil,45.36212,7.72755
45433,yes,,,,yes,,yes,Dis-car di Sarra Paolo & C. S.N.C.,DIS-CAR,45.35654,7.73419
40737,yes,,,,yes,,,Costantin Distribuzione e Servizi S.R.L.,Costantin,45.38204,7.70073
39964,yes,,yes,,yes,,,Civitico Andrea,Agip Eni,45.37394,7.71391
26519,,,,,,,,Perona di Trevisan James,Api-Ip,45.38841,7.72405
22530,yes,,,,yes,,,Transport Service Società in Nome Collettivo di Benedetto Antonella e C.,Tamoil,45.36881,7.71909
47412,yes,,,,yes,,,Comune di Castelnuovo Nigra,,45.43744,7.69283
44075,,,,,,,,Chiuminatti Danilo Giovanni,,45.43744,7.69282
44452,yes,,,,yes,,,T.D.M. S.R.L.,Tamoil,45.12009,7.81054
11858,yes,,yes,,yes,,,Servizi & Gestioni Italia S.R.L.,Q8,45.12351,7.81765
9520,,,,,,,,Pracca Sebastiano,Tamoil,45.12009,7.81055
37334,yes,,,,yes,,,Go S.R.L.,GO,45.15159,8.05214
45452,,,,,,,,Penta Petroli S.R.L.,,44.79148,7.37501
47176,,,,,,,,Raso Innocenza,DIS-CAR,44.77538,7.38773
36587,yes,,yes,,yes,,yes,Desantis Roberto,Agip Eni,44.80635,7.37307
39924,,,,,,,,Scaccianoce Francesco,Esso,44.77518,7.38769
23396,yes,,,,yes,,yes,Doglioli Giuseppe Gianluca,Tamoil,44.7863,7.36734
29319,yes,,,,yes,,,Eredi Campidonico - S.P.A.,Repsol,45.31105,7.3887
34187,,,,,,,,Dis-car di Sarra Paolo & C. S.N.C.,DIS-CAR,45.43251,7.2544
42780,yes,,,,yes,,,Economy S.R.L.,Total Erg,44.97328,6.79927
37246,,,,,,,,Kiafero Road di Allemand Chiara & C. S.N.C.,Total Erg,44.97328,6.79924
8632,,,,,,,,Lovallo Vittoria,Esso,45.13427,7.18321
47026,yes,,,,yes,,,S & D di Naitza Sandro & Turra' Donald S.N.C.,Esso,45.13429,7.18319
47145,yes,,,,yes,,,T.D.M. S.R.L.,Tamoil,45.02089,7.83657
37603,yes,,,,yes,,yes,Centro Calor S.R.L.,,44.99864,7.85004
11888,yes,,,,yes,,,Servizi & Gestioni Italia S.R.L.,Q8,45.00124,7.83609
23490,yes,,,,yes,yes,yes,Eredi Campidonico - S.P.A.,Total Erg,44.9781,7.83904
37172,yes,,yes,,yes,,,Baggio Fabio,Agip Eni,45.00222,7.84226
28762,,,,,,,,Esposito Giorgio,Agip Eni,45.02077,7.81003
39869,,,,,,,,Accati di Accati Andrea e Massimo S.N.C.,Agip Eni,45.02147,7.80942
30718,yes,,,,yes,,,Nuova Coma S.R.L.,,44.99403,7.83715
37910,yes,,yes,,yes,,yes,Bertola Simone,Retitalia,44.99583,7.85703
24720,yes,,,,yes,,,Cardinale Luca,Repsol,45.04721,7.84702
19734,yes,,,,yes,,,S.Z.F. Stazione di Servizio Esso di Salza C.,Esso,45.00785,7.83143
39818,,,,,,,,Lancellotti Domenico,,44.99486,7.80624
15441,,,,,,,,Sirito Mauro,Tamoil,45.0209,7.83653
29453,yes,,,,yes,,,Cerutti Aldo,Total Erg,45.01997,7.81168
31744,,,,,,,,Road 25 Cafe' di Barolo Viviana e C. S.A.S.,Api-Ip,45.10565,7.32892
18604,,,,,,,,Arnoul Fabrizio,Q8,45.10496,7.33612
45365,yes,,,,yes,,,T.D.M. S.R.L.,Tamoil,45.19642,7.89012
31810,,,,,,,,Pre.Gio S.A.S.di Gioeni Luca & C.,Agip Eni,45.20214,7.88961
27905,yes,,,,yes,,,Distributore di Carburante Agip/eni di Vinci Michele,Agip Eni,45.18997,7.88097
38275,,,,,,,yes,Casale Danilo,Retitalia,45.19519,7.92085
37606,yes,,,,yes,,yes,Centro Calor S.R.L.,,45.19668,7.92126
39750,yes,,,,yes,,yes,Ip Services S.R.L.,Api-Ip,45.24154,7.89113
35609,yes,,yes,,yes,,,Giachello Paolo,Agip Eni,45.19577,7.91829
19452,yes,,yes,,yes,,,Pepino Roberto,Agip Eni,45.19268,7.90196
37909,yes,,,,yes,yes,yes,Bertola Simone,Esso,45.18996,7.88096
19695,yes,,yes,,yes,,,Brisacani Pietro,Tamoil,45.19432,7.91068
8821,,,,,,,,D'Ippolito Filomena,Tamoil,45.19645,7.89012
7255,yes,,yes,,yes,,,Bau' Flora,Tamoil,45.19057,7.86629
7307,yes,,yes,,yes,,,Aglietto - S.N.C. di Aglietto Marco & C.,Agip Eni,45.22696,7.60454
31574,yes,,,,yes,,,Centro Distribuzione Idrocarburi S.R.L.,,45.2307,7.61474
30830,yes,,,,yes,,,Servizi & Gestioni Italia S.R.L.,Q8,45.23762,7.59495
11886,yes,,yes,,yes,,,Servizi & Gestioni Italia S.R.L.,Q8,45.22853,7.60354
8690,yes,,,,yes,yes,yes,Epinot Mario,,45.23333,7.58839
35489,yes,,yes,,yes,,,Facelli S.N.C. di Facelli Enzo e Luciano,Agip Eni,45.22912,7.59496
6338,yes,,,,yes,,yes,Galda - S.N.C. di Cantella Daniele e Cottini Alberta Siglabile Commercialmente Galda - S.N.C.,Repsol,45.21667,7.61134
13338,,,,,,,,Costantino Adriana,Tamoil,45.21649,7.59283
18910,yes,,,,yes,,,Di Risio Pina,Total Erg,45.23154,7.61388
45461,yes,,,,yes,,,Penta Petroli S.R.L.,,45.05257,7.29811
11278,,,,,,,,Guglielmino Gian Paolo,Tamoil,45.04994,7.3047
39188,yes,,,,yes,,,Ip Services S.R.L.,Api-Ip,45.08087,7.58158
6393,yes,,,,yes,,,Servizi & Gestioni Italia S.R.L.,Q8,45.09583,7.5773
47153,yes,,,,yes,,,Economy S.R.L.,Economysrl,45.08228,7.57486
9388,,,,,,,,F.Lli Crosetto - S.N.C.,Agip Eni,45.07432,7.60487
5581,yes,,,,yes,yes,,D'Elia Giovanni,Agip Eni,45.09455,7.61865
43982,,,,,,,,Sabino Alessandro,Esso,45.09679,7.59296
31341,,,,,,,,Cilservice Gas S.R.L.,Socogas,45.07944,7.59747
6028,,,,,,,,Diana Giorgio,Esso,45.09679,7.59296
19213,,,,,,,,Migliore Fabrizio,Total Erg,45.08226,7.57484
40157,yes,,,,yes,,,M.A. Service S.N.C. di Di Gennaro Marco & Gesualdo Alessandro,Api-Ip,45.07323,7.56447
4884,,,,,,,,De Luca Antonio,Api-Ip,45.09892,7.60842
21509,yes,,,,yes,,yes,Petroltermica Comac - Olcea S.P.A.,,45.43669,7.82648
9141,yes,,,yes,yes,,,Molinar Min Ernesto,Api-Ip,45.30855,7.53671
28644,,,,,,,,R e D S.N.C. di Rosso Moreno e De Luca Chiara,Total Erg,44.95995,7.41358
42063,yes,,,,yes,,,Sha.Mic. di Careglio Paolo,Api-Ip,44.95994,7.41362
26973,yes,,,,yes,,yes,F.Lli Buono S.N.C. di Buono Claudio & C. Siglabile F.Lli Buono S.N.C.,Total Erg,44.97465,7.38431
39655,yes,,,,yes,,,Chiuni Simone Dionigi,Agip Eni,45.38672,7.6578
42885,yes,,,,yes,,yes,Gas Petrol Service S.A.S. di Piatti Michele & C.,Tamoil,45.40011,7.6589
42084,yes,,yes,,yes,,,Tatullo Edoardo,Agip Eni,45.38187,7.66412
47138,yes,,,,yes,,,T.D.M. S.R.L.,Tamoil,45.11817,7.59082
22253,yes,,,,yes,,yes,Servizi & Gestioni Italia S.R.L.,Q8,45.12217,7.59868
