{,id,lat,lon,tags{,operator,brand,source:date,},}
,35375,40.874918260187705,14.306204840540886,,De Luca Luigi,Agip Eni,2018-04-12,,
,15864,40.85751364160764,14.17040728032589,,Muscatello Amedeo,Total Erg,2018-04-12,,
,19210,40.88749855759788,14.249914719643357,,Marchitto Antonio,Pompe Bianche,2018-04-12,,
,17432,40.88642253995101,14.276378005743027,,Vitullo Elio,Esso,2018-04-12,,
,13092,40.845943261022875,14.312672622965238,,Venuso Salvatore,Tamoil,2018-04-12,,
,3683,40.87261931155706,14.278937578201294,,Alborea Srl,Agip Eni,2018-04-12,,
,40653,40.82023264048403,14.174200594425201,,E' - Oil Group S.R.L.,Pompe Bianche,2018-04-12,,
,40652,40.84985744710176,14.288941472768784,,E' - Oil Group S.R.L.,Pompe Bianche,2018-04-12,,
,40643,40.87709724243798,14.310928881168365,,E' - Oil Group S.R.L.,Pompe Bianche,2018-04-12,,
,38609,40.82094360369794,14.172964709561484,,Easy Service S.R.L.,Energas,2018-04-12,,
,38607,40.88518282183775,14.238584339618683,,Easy Service S.R.L.,Energas,2018-04-12,,
,35724,40.90216062597175,14.261737397589059,,Union Fuel S.R.L.,Eco Fuel,2018-04-12,,
,35617,40.888998681304265,14.270291804611588,,Acone Carburanti Di Acone Rosario Maria,Energas,2018-04-12,,
,40447,40.84960589493506,14.225037842988968,,Bruno Loredana,Energas,2018-04-12,,
,30427,40.88424858334243,14.217003466131587,,Easy Service S.R.L.,Energas,2018-04-12,,
,13883,40.89795294643961,14.207097887992859,,Di Maro Pasquale,Agip Eni,2018-04-12,,
,27503,40.8219323731964,14.18757677078247,,Esposito Elisabetta,Agip Eni,2018-04-12,,
,27868,40.82807668221449,14.208473508517159,,Sannino Rita,Agip Eni,2018-04-12,,
,32215,40.83854057018387,14.215753643551238,,Capoccia Antonio,Agip Eni,2018-04-12,,
,33957,40.83213228994187,14.163332283496857,,Minopoli Vincenzo,Agip Eni,2018-04-12,,
,35599,40.89066579584919,14.278779923915863,,Aurino Alfredo E C. Di Alfredo Aurino Sas,Agip Eni,2018-04-12,,
,36198,40.836921585333165,14.19002965092659,,De Luca Emanuele,Agip Eni,2018-04-12,,
,37585,40.82583363694413,14.194533750414848,,Minopoli Vincenzo,Agip Eni,2018-04-12,,
,39873,40.84622851366393,14.19734961104507,,Stazione Di Servizio Troncone Antonio S.A.S. Di Fortuna Langella,Agip Eni,2018-04-12,,
,40501,40.862948534591276,14.220490456307289,,M.D.V. Carburanti S.N.C. Di Di Vaio Mariano & C.,Agip Eni,2018-04-12,,
,36628,40.82132392942782,14.189059287556347,,Minopoli Luigi,Agip Eni,2018-04-12,,
,33974,40.905568915653355,14.247614666819572,,Cancello Massimiliano,Agip Eni,2018-04-12,,
,34520,40.895842977081635,14.214620143175125,,Varriale Giovanni,Agip Eni,2018-04-12,,
,13961,40.84574930094774,14.198435181614741,,S.A.S. Epomeo Di Claudio Vivenzio & C.,Esso,2018-04-12,,
,39068,40.83308916199512,14.319584369659424,,Genny Petroli Di Santanastasia Gennaro S.A.S.,Total Erg,2018-04-12,,
,12929,40.83987355465937,14.19863693943887,,Fratelli Moreno Di Moreno Nicola E Antonio Snc,Esso,2018-04-12,,
,15690,40.86624854345855,14.265009995169521,,Salvadori Oreste,Esso,2018-04-12,,
,16240,40.85517942579594,14.151977151632309,,De Biase Marco,Esso,2018-04-12,,
,27723,40.87055987770187,14.28497314453125,,Marinoil S.R.L.,Esso,2018-04-12,,
,27724,40.84767941956629,14.276685118675232,,Marinoil S.R.L.,Esso,2018-04-12,,
,27751,40.84364265613833,14.184645116329193,,De Biase Paolo,Esso,2018-04-12,,
,29789,40.85974447977975,14.262575384440652,,Distributore Carburanti Esso Meo Andrea,Esso,2018-04-12,,
,30708,40.878201511249955,14.270475804805756,,Mosca Fausto,Esso,2018-04-12,,
,33559,40.860406445681946,14.33246299624443,,Aschettino Domenico,Esso,2018-04-12,,
,33709,40.84365499492473,14.207467470327174,,Fratelli Moreno Di Moreno Nicola E Antonio Snc,Esso,2018-04-12,,
,33025,40.87225247686746,14.284850899475032,,Petrolj - Societa' A Responsabilita' Limitata,Esso,2018-04-12,,
,33027,40.84943369791054,14.28947512925265,,Petrolj - Societa' A Responsabilita' Limitata,Esso,2018-04-12,,
,29982,40.88991247146935,14.27830584347248,,Penta Petroli Srl,Esso,2018-04-12,,
,12916,40.85033829308678,14.276054799556732,,Organizzazione Servizi Auto - O.S.A. - S.P.A.,Esso,2018-04-12,,
,38740,40.85788163927042,14.298324510455132,,Organizzazione Servizi Auto - O.S.A. - S.P.A.,Esso,2018-04-12,,
,19163,40.83526769404267,14.316567555069923,,De Luca                            Luigi,Esso,2018-04-12,,
,29344,40.84322082135958,14.285954072493496,,Marinoil S.R.L.,Esso,2018-04-12,,
,29359,40.84202383362902,14.186340272426605,,M.G.A. S.R.L.,Pompe Bianche,2018-04-12,,
,36671,40.864547642080495,14.226889908313751,,Fantasia Al.Ma. Di Alessandro Festa,Pompe Bianche,2018-04-12,,
,36037,40.870683265391705,14.266708297392938,,F.Lli  Di Benedetto S.N.C. Di  Di Benedetto Giuseppe E Di Benedet To Giancarlo,Total Erg,2018-04-12,,
,16779,40.84931755931541,14.225179508676547,,Felaco Fiorenza,Q8,2018-04-12,,
,36254,40.850842061651136,14.172524884343147,,Schioppa Francesco,Total Erg,2018-04-12,,
,39219,40.83623565210759,14.302663040810558,,Gusmai Nicoletta,Gb Petroli,2018-04-12,,
,40405,40.888981214422074,14.257028303726202,,Sangermano Vincenzo,Pompe Bianche,2018-04-12,,
,24473,40.83986338055077,14.227227866649628,,Gi. Max. Fuel S.A.S. Di Villone Giovanni  De Cicco Massimiliano & C.,Agip Eni,2018-04-12,,
,32206,40.88918985800058,14.225397258996964,,G.I.C.A.  S.N.C.  Gestioni Impianti Carburanti Autostradali Di Pa Squale Moio & C.,Q8,2018-04-12,,
,18339,40.88859432327592,14.250583201646805,,Green S.A.S. Di Verde Renato E C.,Agip Eni,2018-04-12,,
,14342,40.840866556968884,14.25645096644871,,Domenico Antonelli E Giuseppina Larotonda E C. S.N.C.,Agip Eni,2018-04-12,,
,12921,40.848521204673716,14.180755913257599,,Di Costanzo Vincenzo,Agip Eni,2018-04-12,,
,32813,40.85626242562899,14.288100868987158,,Buoniconti Maria,Esso,2018-04-12,,
,36531,40.86221589335042,14.220825576320408,,De Marco Lino,Api-Ip,2018-04-12,,
,37852,40.82092427430563,14.172061420963473,,Mirapetrol Di Enzo Mirabella,Api-Ip,2018-04-12,,
,23055,40.85786741826476,14.329958131358012,,Prisco Anna,Api-Ip,2018-04-12,,
,33410,40.820698173479734,14.184056371450424,,Green Fuel - Societa' A Responsabilita' Limitata Semplificata,Pompe Bianche,2018-04-12,,
,8602,40.901842031383175,14.262000024318695,,L.S. Q8 S.A.S. Di Aufiero Tommasina & Mottola Sabino,Q8,2018-04-12,,
,40692,40.84232049219719,14.334341213107109,,La Romana Carburanti S.R.L.,Total Erg,2018-04-12,,
,36512,40.85017557683085,14.278401732444763,,Sa.Fr.A. Fuel Trading S.R.L.,Lukoil,2018-04-12,,
,16846,40.84787307234628,14.288344113215317,,Masi Vito,Agip Eni,2018-04-12,,
,38466,40.84801174483866,14.300307557191672,,Mg Petroli Srl,Pompe Bianche,2018-04-12,,
,36133,40.857455824856906,14.321829378604889,,Amendola Maurizio,Pompe Bianche,2018-04-12,,
,36208,40.852911571003744,14.180073961615562,,Mollo Alfonso,Total Erg,2018-04-12,,
,40689,40.851288410015336,14.289302229881287,,Hakiri Eddi,Myoil,2018-04-12,,
,14328,40.84985379511883,14.309363812208176,,Mylton  S.R.L.,Pompe Bianche,2018-04-12,,
,36698,40.816934230015036,14.167054011525806,,Telese Giovan Giuseppe,Myoil,2018-04-12,,
,33373,40.850559846199396,14.311264157295227,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,23675,40.83683348332396,14.189681224536912,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,30323,40.85680811472159,14.298689271163994,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,29745,40.88566755526838,14.217489271163913,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,33545,40.8510773751301,14.314423906745901,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,32722,40.86575556895068,14.329226911067963,,Penta Petroli Srl,Esso,2018-04-12,,
,26018,40.84657667223769,14.298712766270455,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,6836,40.844458162052035,14.283217930688465,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,20040,40.83946796923407,14.19982759334448,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,25973,40.82364017775593,14.191709793254063,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,25792,40.836761953755826,14.31483351600798,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11737,40.845136225628046,14.202953644180297,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11741,40.821951286081514,14.180176267528509,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11736,40.86742717615403,14.214509619712771,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11732,40.85046203667078,14.175481982803376,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11734,40.831767528857256,14.320937550926146,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,16723,40.833911886665156,14.211050998672476,,Ne.Ge. Car S.A.S. Di Neri Vincenzo & C.,Esso,2018-04-12,,
,16578,40.802208613586636,14.193719699978828,,Neri Gennaro,Esso,2018-04-12,,
,40517,40.84988544585795,14.289031326770782,,New Service S.R.L.,Pompe Bianche,2018-04-12,,
,35416,40.842934030131154,14.286752104134166,,Nuova Carburanti  S.R.L.,Api-Ip,2018-04-12,,
,15723,40.84256155168131,14.287926256656647,,Distributore Erg Di Florio Antonio,Pompe Bianche,2018-04-12,,
,13268,40.85366690087562,14.235529660204861,,Onotri Gennaro,Agip Eni,2018-04-12,,
,10778,40.812302794400054,14.202854365543999,,Panniello  Carlo,Agip Eni,2018-04-12,,
,40778,40.86996336400721,14.237652271986008,,Pengue Petroli S.A.S. Di Pengue Nereo,Esso,2018-04-12,,
,17589,40.8593902436466,14.218086898326874,,Pianese Gennaro,Total Erg,2018-04-12,,
,37803,40.87208592225018,14.28195834159851,,Vitale Vincenzo,Pompe Bianche,2018-04-12,,
,40989,40.850072234507856,14.273603114244679,,Spinelli Gianluca,Pompe Bianche,2018-04-12,,
,36277,40.871034082982774,14.300378412008286,,Petroli Miros Srl,Agip Eni,2018-04-12,,
,16975,40.85967351928469,14.262040257453918,,Vilardi Enrico,Q8,2018-04-12,,
,17301,40.85536601779113,14.288224699697594,,Ambrosino Giovanni,Q8,2018-04-12,,
,24591,40.821109852445126,14.188497946039206,,Tufano Anna,Q8,2018-04-12,,
,36196,40.84839023685433,14.32332906872034,,Cerino Antonio,Q8,2018-04-12,,
,16698,40.84329092615995,14.334207807409712,,Nuova Carburanti  S.R.L.,Q8,2018-04-12,,
,41202,40.83217998168044,14.191592037677765,,Red Fuel S.R.L.,Pompe Bianche,2018-04-12,,
,21954,40.82582775101803,14.22331988811493,,Te. Oc.  S.A.S.  Di Grimaldi Davide & C.,Repsol,2018-04-12,,
,24454,40.85875967622646,14.27059772143923,,Consolino Maurizio,Retitalia,2018-04-12,,
,16152,40.83368369246697,14.232150601709918,,Riviera Petroli Di Esposito Pasqualina,Total Erg,2018-04-12,,
,38070,40.89807390517839,14.25569397699303,,Russo Raffaele,Esso,2018-04-12,,
,3513,40.88415920489065,14.29818723411563,,Sarni S.R.L.,Q8,2018-04-12,,
,18622,40.88963560826791,14.26982154106986,,Santangelo Carburanti Di Santangelo Pasquale,Q8,2018-04-12,,
,36070,40.87821455207372,14.237647158322602,,Cofis S.R.L.,Api-Ip,2018-04-12,,
,16558,40.84406873812467,14.23322768324249,,Tommaso Pezzarossa,Total Erg,2018-04-12,,
,35333,40.86577798287299,14.243335537612438,,Scudillo Grill S.R.L.,Api-Ip,2018-04-12,,
,4023,40.865729742550826,14.242064580321312,,Eddy Ristocar S.R.L.,Esso,2018-04-12,,
,36319,40.840508256893045,14.29263822734356,,Barberio Ciro,Api-Ip,2018-04-12,,
,19425,40.84932019405211,14.333755820989609,,Simonetti Antonio Raffaele,Q8,2018-04-12,,
,36499,40.85153065418168,14.312609285116196,,Sogecarb S.N.C. Di Prisco Ciro & C.,Pompe Bianche,2018-04-12,,
,38457,40.84888367364477,14.334061035056152,,Buonocore Ciro,Pompe Bianche,2018-04-12,,
,36303,40.87240924540136,14.302085129695683,,Marino Rosa,Pompe Bianche,2018-04-12,,
,17155,40.85030685074771,14.289340482265288,,Carrara Pietro,Q8,2018-04-12,,
,17040,40.860093110866615,14.270334894045618,,Santangelo Antonio,Q8,2018-04-12,,
,40944,40.828400864389366,14.157808274030685,,Borges Russolillo Matteo,Esso,2018-04-12,,
,14323,40.84832334843441,14.322363713491768,,Stazione Di Servizio M.Y.L.T.O.N. Petroli Di Mosca Michele,Total Erg,2018-04-12,,
,36264,40.83684850871609,14.315652205890729,,Vitiello Ciro,Q8,2018-04-12,,
,13132,40.84796578542767,14.234301622055455,,Pellone S.A.S. Di Claudio Pellone.,Esso,2018-04-12,,
,15897,40.84139358183089,14.340851604938507,,De.As. Di Astarita  Franco & C. S.A.S.,Api-Ip,2018-04-12,,
,30262,40.858457221333275,14.260856619402603,,A.F. Carburanti S.A.S. Di Falco Antonio & C.,Q8,2018-04-12,,
,15856,40.84128142959939,14.22858926140293,,Ditta De Luca Pasquale,Tamoil,2018-04-12,,
,18822,40.82784619479516,14.195338109782483,,Mangini Massimiliano,Tamoil,2018-04-12,,
,35596,40.84723180455438,14.241690337657928,,Galiero Luca,Tamoil,2018-04-12,,
,36122,40.87274109717109,14.270129471938162,,Orlandi Salvatore,Tamoil,2018-04-12,,
,20214,40.874372383450705,14.264776338943761,,Vitale Giuseppe,Tamoil,2018-04-12,,
,19810,40.89402778312683,14.217036677384954,,Dario Giuseppe,Tamoil,2018-04-12,,
,32496,40.84105495773405,14.256165509167204,,Iovine Luca,Total Erg,2018-04-12,,
,38344,40.865345018267476,14.270135164260864,,Fisciano Olimpia,Total Erg,2018-04-12,,
,38345,40.862153832911055,14.174551963806152,,Coppola Francesca,Total Erg,2018-04-12,,
,32502,40.84983407603444,14.236084117879955,,Bartoli Fabrizio,Pompe Bianche,2018-04-12,,
,33321,40.81466643099712,14.205704978088306,,D'Oriano Mariano,Pompe Bianche,2018-04-12,,
,35669,40.86996616260606,14.266964194482966,,Gotti Claudio,Pompe Bianche,2018-04-12,,
,35747,40.88898972483889,14.257032573223114,,Russo Maria,Pompe Bianche,2018-04-12,,
,34076,40.87712462122627,14.220660477876663,,Eurogas Centroitalia S.R.L,Pompe Bianche,2018-04-12,,
,35435,40.882235354381535,14.217247368717153,,Gas S.R.L.,Pompe Bianche,2018-04-12,,
,36990,40.85767154214771,14.326563896172615,,Grammatico Michele,Total Erg,2018-04-12,,
,19482,40.831824829712204,14.212370440363884,,Oil Distributori S.A.S. Di Cirella Sergio & C.,Total Erg,2018-04-12,,
,35626,40.88236816022563,14.231468439102173,,Masi Domenico,Total Erg,2018-04-12,,
,36732,40.827089456777415,14.205625854906316,,Savarese Ciretta,Total Erg,2018-04-12,,
,40422,40.839097759288144,14.312353134155273,,L'Angolo Dei Sapori Di Salzano Salvatore,Total Erg,2018-04-12,,
,16633,40.83709888570083,14.231776269597958,,Travaglione Mario,Total Erg,2018-04-12,,
,33230,40.851077409337016,14.172623455524445,,De.Co. Carburanti S.A.S. Di Cozzolino Franca E C.,Total Erg,2018-04-12,,
,32831,40.86229217758946,14.287518560886383,, Maxi Garage  Di Montescuro Massimiliano & C. S.A.S.,Total Erg,2018-04-12,,
,14339,40.86317019824898,14.226000756025314,,Clamar Carburanti S.A.S. Di Di Vaio Claudio,Total Erg,2018-04-12,,
,16241,40.80376384453925,14.198785051703453,,Strazzullo Luigi,Total Erg,2018-04-12,,
,18504,40.87976428889447,14.248825013637543,,Clamar Carburanti S.A.S. Di Di Vaio Claudio,Total Erg,2018-04-12,,
,19156,40.83496289703459,14.21907067977952,,Errelle Carburanti S.N.C. Di Roberto Minopoli,Total Erg,2018-04-12,,
,29483,40.85189055798149,14.225102323046258,,Murolo Mario,Total Erg,2018-04-12,,
,32330,40.84696167572503,14.193570702233274,,Cm Carburanti S.A.S. Di Cioce Marco & C.,Total Erg,2018-04-12,,
,35243,40.84389343653202,14.283669518182933,,De.Ma. Petroli S.A.S. Di De Marco Lino,Total Erg,2018-04-12,,
,35637,40.89965847100691,14.254184067249298,,Caffetteria Penta Di Pierno Rosario E Di Ricci Giovanni Marco S.N .C.,Total Erg,2018-04-12,,
,36214,40.8463550435673,14.19540140609513,,Mancini Gennaro,Total Erg,2018-04-12,,
,36224,40.8671967359026,14.272671863436699,,Amato Giovannina,Total Erg,2018-04-12,,
,40691,40.862242479019024,14.287491738796234,, Maxi Garage  Di Montescuro Massimiliano & C. S.A.S.,Total Erg,2018-04-12,,
,35654,40.87057295997321,14.245581552386284,,Parisi Antonio,Total Erg,2018-04-12,,
,14462,40.82970567821059,14.196231753997722,,Troncone Aniello,Total Erg,2018-04-12,,
,38041,40.82808998733871,14.185151740903166,,Unione Gas Auto S.P.A.,Pompe Bianche,2018-04-12,,
,40473,40.8432129188109,14.286021919949235,,Zamboni Marco,Pompe Bianche,2018-04-12,,
,29727,40.835269474580514,14.207448468717189,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,18087,40.827665028220075,14.183555101852448,,Fra.Mar. Petroli S.A.S. Di Caccia Pasqualina & C.,Agip Eni,2018-04-12,,
,35028,40.875841762819945,14.27816212560731,,A. Servizi S.R.L.,Pompe Bianche,2018-04-12,,
,35855,40.83958987646269,14.202015901357981,,Cofis S.R.L.,Api-Ip,2018-04-12,,
,15920,40.831841727301644,14.223823338615375,,Vi.La. S.A.S. Di Scherillo Vittorio,Esso,2018-04-12,,
,5531,40.849239502862,14.32532441182775,,Gestioni Europa S.P.A.,Total Erg,2018-04-12,,
,36261,40.84555651635302,14.30244217668644,,Zaccaro Maria & C.  S.A.S.,Q8,2018-04-12,,
,29178,40.858297510650075,14.512032866477966,,Cop. Ar. Carburanti S.R.L.,Pompe Bianche,2018-04-12,,
,13088,40.95737119376574,14.49445366859436,,Distributori Ecos S.R.L.,Pompe Bianche,2018-04-12,,
,21965,40.91853920307452,14.516716003417968,,Distributori Ecos S.R.L.,Pompe Bianche,2018-04-12,,
,38714,40.96090009531539,14.487860798835754,,Easy Service S.R.L.,Energas,2018-04-12,,
,40377,40.90221120176054,14.544465467333794,,Easy Service S.R.L.,Energas,2018-04-12,,
,36769,40.913530892231705,14.526731766864714,,Emme Petroli S.R.L.,Emme Petroli,2018-04-12,,
,32324,40.926848109637845,14.532937947256073,,Petrol Sa.Fra. Di Prisco Salvatore,Q8,2018-04-12,,
,14200,40.92216167268428,14.533451650926168,,Altamura Enrico Impianto Q8,Q8,2018-04-12,,
,40209,40.882661190724185,14.529735445976257,,Sirius Petroli S.R.L.,Pompe Bianche,2018-04-12,,
,21229,40.93463318794302,14.502277672290802,,Sategas S.R.L.,Total Erg,2018-04-12,,
,38009,40.928503851834506,14.523149822615096,,Organizzazione Servizi Auto - O.S.A. - S.P.A.,Esso,2018-04-12,,
,5956,40.95376230339099,14.485746034393287,,Gestioni Europa S.P.A.,Total Erg,2018-04-12,,
,39746,40.92326023594084,14.526192918419838,,D.A.R.M. Petroli S.R.L.,Pompe Bianche,2018-04-12,,
,18856,40.93335904132861,14.523843973875046,,Nolana Petroli S.R.L.,Api-Ip,2018-04-12,,
,24515,40.90024328285186,14.525086507201195,,Faddimm  S.R.L.,Repsol,2018-04-12,,
,16385,40.917229681947724,14.519558474421501,,Simonetti Biagio,Total Erg,2018-04-12,,
,29908,40.92032872445766,14.534757116567562,,St Oil Di Giovanni Noto,Pompe Bianche,2018-04-12,,
,29909,40.91602696746248,14.526006953967226,,St Oil Di Giovanni Noto,Pompe Bianche,2018-04-12,,
,32186,40.85110882491288,14.480352518757627,,Daria S.A.S. Di Miranda Maria,Esso,2018-04-12,,
,12938,40.855096479240586,14.511031769975261,,F.Lli Boccia Di Boccia Massimo E C. S.N.C.,Agip Eni,2018-04-12,,
,30837,40.852274628128654,14.490225091632055,,Carboristoro Srl,Pompe Bianche,2018-04-12,,
,10968,40.85485586043542,14.502784523468335,,Lincar Gas S.R.L.,Pompe Bianche,2018-04-12,,
,21370,40.85564014883822,14.504360407590866,,Cozzolino S.A.S. Di Cozzolino Maria Grazia & C.,Q8,2018-04-12,,
,5654,40.8550171272163,14.539436995983124,,C.A.M. S.A.S. Di Rainone Michele & C.,Pompe Bianche,2018-04-12,,
,32947,40.878007023350136,14.559144526720047,,Carbonoil S.R.L.,Carbonoil,2018-04-12,,
,31913,40.88077299694351,14.540188685059547,,Esposito Claudio,Pompe Bianche,2018-04-12,,
,10966,40.83698165227726,14.548569917678833,,Lincar Gas S.R.L.,Pompe Bianche,2018-04-12,,
,40497,40.87896607225181,14.550940319895744,,Carburanti Di Luigi Montanino,Pompe Bianche,2018-04-12,,
,36115,40.863896508553836,14.54834595322609,,Sirignano Nicola,Q8,2018-04-12,,
,38206,40.83315592945279,14.547558724880219,,Squitieri  Parete Lina,Pompe Bianche,2018-04-12,,
,27511,40.63194485920473,14.416283369064331,,Astarita Sas Di Astarita Dario,Api-Ip,2018-04-12,,
,20620,40.63043792394578,14.403996169567108,,Marco Di Palma & C. S.A.S.,Esso,2018-04-12,,
,15263,40.63319641028232,14.417364167736878,,Esso Carburanti Di De Gennaro Salvatore S.N.C.,Esso,2018-04-12,,
,32489,40.63040760421361,14.40344323984641,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,16638,40.62870630004215,14.415968682773382,,Rossi Salvatore,Pompe Bianche,2018-04-12,,
,39398,40.63227862682653,14.409485247850398,,Al.Ma. Carburanti S.A.S. Di Pollio Martino & C.,Total Erg,2018-04-12,,
,38843,40.6733107144828,14.514060616493225,,Amore S.A.S. Di Amore Rosa E C.,Api-Ip,2018-04-12,,
,22356,40.79631255975347,14.54582254908837,,Galasso Giuseppina,Q8,2018-04-12,,
,41100,40.810310236351945,14.545948058366776,,Finelli Antonio S.R.L.,Pompe Bianche,2018-04-12,,
,39269,40.80349770888917,14.523807093501091,,Petrolchimica Sud - S.R.L.,Pompe Bianche,2018-04-12,,
,14037,40.86595719221165,14.377052038908005,,Eco Trading Area S.R.L. - Distribuzione Carburanti Ecologici,Pompe Bianche,2018-04-12,,
,7526,40.876544472375066,14.371241382063544,,Piccolo Group S.R.L.,Agip Eni,2018-04-12,,
,39007,40.870788608705766,14.369633304368563,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,31893,40.85490320230989,14.379167008665718,,Sa.Gi. Carburanti S.R.L,Pompe Bianche,2018-04-12,,
,38749,40.9016575467778,14.41037580370903,,Easy Service S.R.L.,Energas,2018-04-12,,
,14035,40.90014718642661,14.403037279844284,,Eco Trading Area S.R.L. - Distribuzione Carburanti Ecologici,Pompe Bianche,2018-04-12,,
,26883,40.91274706299928,14.394219651826461,,Fusco Elia,Pompe Bianche,2018-04-12,,
,19802,40.90547662439095,14.388818828836065,,Iasevoli Carmine,Pompe Bianche,2018-04-12,,
,26447,40.90408175508934,14.381440132856369,,Perrotta Felice,Api-Ip,2018-04-12,,
,5288,40.90170660756302,14.362065196037292,,Car.Io S.R.L.,Pompe Bianche,2018-04-12,,
,7302,40.88918067102011,14.39461827116395,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,16785,40.91388004594245,14.399531057008403,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,31616,40.90871969624527,14.378697574138641,,Gestioni Innovative Italia S.R.L.,Agip Eni,2018-04-12,,
,17179,40.903414386964,14.40016932785511,,Vulcano Petroli S.R.L.,Repsol,2018-04-12,,
,19614,40.904600676003206,14.408306549737517,,Cennamo Mauro,Total Erg,2018-04-12,,
,35471,40.90212605557428,14.37228575348854,,Sarni S.R.L.,Tamoil,2018-04-12,,
,35472,40.90164092287117,14.372794032096863,,Sarni S.R.L.,Sarni Oil,2018-04-12,,
,32071,40.76120620819259,14.506644308567047,,Delta Petroli S.R.L.,Api-Ip,2018-04-12,,
,33882,40.723622169200425,14.497255235910416,,Fratelli Longobardi Di Del Gaudio Nunzia & C. S.N.C.,Pompe Bianche,2018-04-12,,
,9615,40.769133871290556,14.504981338977814,,Meridional G.P.L. - S.R.L.,Pompe Bianche,2018-04-12,,
,33087,40.73940683796222,14.499395071094568,,Sa.Mo. Petroli Di Salvatore Mosca,Pompe Bianche,2018-04-12,,
,23138,40.746176386976465,14.49668714313043,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,29276,40.74999486560387,14.511073976755142,,Aliberti Vittorio,Tamoil,2018-04-12,,
,37612,40.82190613132954,14.324772321426394,,Costabile Cira,Pompe Bianche,2018-04-12,,
,33969,40.81948243070002,14.335999553987676,,N.D. Carburanti S.A.S. Di Agostino Nocerino,Agip Eni,2018-04-12,,
,24538,40.807189626584275,14.339215480157236,,Gold Petroli Srl,Pompe Bianche,2018-04-12,,
,40192,40.819046936645805,14.348642189651741,,Carmine Petrone,Tamoil,2018-04-12,,
,33883,40.87535962202268,14.07992497086525,,T.D.M. S.R.L.,Tamoil,2018-04-12,,
,32152,40.83758637713867,14.120105803012848,,G&G Oil And Food S.A.S. Di Sensale Gaetana,Esso,2018-04-12,,
,32209,40.83842770665756,14.120234549045563,,G.I.C.A. S.N.C. Gestioni Impianti Carburanti Autostradali Di Pa Squale Moio & C.,Tamoil,2018-04-12,,
,29127,40.85289093416471,14.11964449206539,,Car Wash Di Terracciano Andrea,Pompe Bianche,2018-04-12,,
,20979,40.82568523379676,14.124258163036075,,Persico Vincenzo,Pompe Bianche,2018-04-12,,
,32266,40.869755465252254,14.059473127126694,,Ge.Ca.M. Di Oreste Movibile & C.,Esso,2018-04-12,,
,33641,40.83150384490409,14.091499400347174,,Italimpianti S.R.L.,Pompe Bianche,2018-04-12,,
,33909,40.85227783170347,14.085294626086807,,Alborella S.R.L.,Q8,2018-04-12,,
,30049,40.836756198076344,14.095617905259132,,Testa Leonardo,Esso,2018-04-12,,
,17446,40.8619846543957,14.088359847664833,,Quaranta Giuliano,Q8,2018-04-12,,
,37722,40.840984909381824,14.088693112134933,,Sacco Loredana,Agip Eni,2018-04-12,,
,36952,40.847157065738,14.070413437747902,,Centrella Lidia,Tamoil,2018-04-12,,
,23045,40.83097184838548,14.115752577781677,,Bna Distribuzione Service S.R.L.,Q8,2018-04-12,,
,10289,40.86436771889613,14.130510091781616,,Nuova Fuel Calor S.R.L.,Pompe Bianche,2018-04-12,,
,21194,40.76573159200168,14.03025510726934,,Lubrano Lobianco Francesco E Figli Srl,Esso,2018-04-12,,
,33576,40.76331051149056,14.025877118110657,,Pit Lane Di Comito Giuseppe E Brecciano Antonio S.N.C.,Pompe Bianche,2018-04-12,,
,38376,40.92544694855764,14.147963225841522,,Carb. Services S.R.L.,Agip Eni,2018-04-12,,
,4532,40.930204369003896,14.127286076545715,,Euroenergia Di Granata Filomena E Granata Carmine S.N.C.,Q8,2018-04-12,,
,24713,40.92145153285098,14.151594936847687,,Tufano Anna,Pompe Bianche,2018-04-12,,
,4548,40.92218326860464,14.150978028774261,,Granata Carmine,Q8,2018-04-12,,
,11738,40.92824457859661,14.153687730431557,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,27578,40.88122934413095,14.144689589738845,,A.L.S. S.R.L.,Pompe Bianche,2018-04-12,,
