ref:mise,fuel:lpg,fuel:cng,operator,brand,lat,lon
39002,,,Tovena Carburanti S.R.L.,Repsol,45.85729,12.30558
6486,,,Servizi & Gestioni Italia S.R.L.,Q8,45.85391,12.30719
13190,,,Dal Cin Sandro,Energyca,45.97822,12.38524
34757,,,Retitalia S.p.A.,Retitalia,45.91051,11.95441
8853,yes,,Biliato Giovanni S.N.C.,,45.87022,12.15934
40131,,,Bortolini Aldo,Total Erg,45.8673,12.18083
20215,,,Pederiva Achille,Energyca,45.86876,12.12782
13993,,,Villanova Sandro,Tamoil,45.87765,12.14177
13667,,,Bacchin S.N.C. di Bacchin F. M. e O.,Energyca,45.62702,12.33553
15352,yes,,Pegorer Mauro,Agip Eni,45.64491,12.33089
8893,,,Barbon Maurizio,Esso,45.77403,12.25606
21119,yes,yes,La Metano Treviso S.R.L.,,45.86955,12.24881
8838,,,Nuova Priula S.N.C. di C. Olivotto e C.,Esso,45.8217,12.25388
12269,,,Pinese Giuseppe,,45.83206,12.2265
9880,,,Servizi & Gestioni Italia S.R.L.,Q8,45.85352,12.25424
6484,,,Servizi & Gestioni Italia S.R.L.,Q8,45.82383,12.25461
21052,,,Tomasi Italo & Valter S.N.C.,Agip Eni,45.94016,12.24331
35140,,,Ip Services S.R.L.,Api-Ip,45.96999,12.23325
7666,,,T 2 Autoservice S.N.C. di Tranquillo G. e C.,Agip Eni,45.71623,12.12189
9662,,,Costa Carburanti S.R.L.,Costa Carburanti,45.7485,12.1093
9663,yes,,Costa Carburanti S.R.L.,Costa Carburanti,45.74205,12.06491
21084,yes,,Galoil S.R.L.,,45.72883,12.07061
7566,,,Cooperativa Agricola S.p.A.zio - Società Cooperativa,Retitalia,45.73341,12.13285
29721,,,Servizi & Gestioni Italia S.R.L.,Q8,45.736,12.1274
41942,,,Tappo Fuels & Wash di Fighera Marco,Esso,45.74979,12.10709
12573,,,Agip Fiera S.N.C. di Pezzato Federico & C.,Agip Eni,45.66524,12.2587
6107,yes,,Api-due S.N.C. di Tonon P. & C.,Api-Ip,45.65548,12.27331
24641,,,Autofficina B.S. S.N.C. di Beraldo Mauro e C.,Agip Eni,45.65605,12.24423
9919,,,Station Service S.R.L.,,45.65317,12.19355
12813,,,Aurora di Michielin Nereo,Costantin,45.68977,12.24893
39896,,,Unocinquezero S.R.L.,Agip Eni,45.66663,12.23062
29213,,,Venturin Paolo,Esso,45.65392,12.2428
18490,yes,,Giotto Duilio di Giotto Duilio e C. S.A.S.,Repsol,45.67669,12.22203
10751,,,Forcolin Stefano,Agip Eni,45.65555,12.25379
21113,,yes,La Metano Treviso S.R.L.,,45.67878,12.26579
20386,,,Serena Carlo,,45.69294,12.23222
25638,yes,,Granello Fabio & C. S.A.S.,,45.67582,12.23503
8733,,,Biliato Giovanni,Esso,45.67812,12.25082
14636,,,Stazione Servizio Stiore S.N.C. di Murer Luciano e Pasato Martina e C.,Agip Eni,45.66844,12.22503
39011,,,Stazione di Servizio Eni di Pietro Stilo,Agip Eni,45.65112,12.24193
5080,,,F.Lli Cendron S.N.C. di Cendron Ivano & C.,Agip Eni,45.70092,12.25934
32859,yes,,Stazione di Servizio Gashi Rexhep,Agip Eni,45.65011,12.18586
6102,yes,,Tonon Moreno,,45.66565,12.22284
39262,,,Sant'angelo Carburanti di Frumento Antonina,,45.64444,12.20406
19116,,,Tegon di Tegon Giuseppe,Repsol,45.66544,12.22263
5551,,,Gestioni Europa S.p.A.,Total Erg,45.6629,12.2667
31027,,,Ip Services S.R.L.,Api-Ip,45.6668,12.2315
30832,,,Servizi & Gestioni Italia S.R.L.,Q8,45.6642,12.26178
6490,,,Servizi & Gestioni Italia S.R.L.,Q8,45.69762,12.25926
11899,,,Servizi & Gestioni Italia S.R.L.,Q8,45.67632,12.23659
7962,,,Moro Giuseppe,Tamoil,45.68538,12.24509
31528,,yes,Vega Carburanti S.p.A.,Vega,45.65247,12.2202
31527,yes,,Vega Carburanti S.p.A.,Vega,45.65192,12.22017
7282,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.87216,12.00602
16909,,,Vidori Andrea,Energyca,45.89727,11.98103
40390,,,Tovena Carburanti S.R.L.,Esso,45.88739,11.99187
25860,,,S.p.A.der Italo,,45.86102,12.02459
12995,,,Favretto S.N.C. di Favretto Luigi & C.,Tamoil,45.88973,12.00324
25300,,,Cima Servizi S.R.L.,Energyca,45.83735,12.37425
10553,yes,yes,Pol Giovanni,,45.80598,12.34592
12688,,,Il Baretto S.A.S. di Merle Patrick & C.,,45.81183,12.34838
38011,,,Bresolin Pietro,Agip Eni,45.68482,12.00043
38123,,,Area Servizi S.N.C. di Cecchetto Claudio & C.,,45.66678,12.00692
38032,,,Tecnoservice di Rubinato Davis,,45.68866,12.05752
11164,yes,yes,Bertelli Assunta,Agip Eni,45.6868,12.03377
38021,,,Errebi System S.R.L.,Loro,45.67896,12.01604
12151,,,Girardi Franco,Tamoil,45.66363,12.03814
17310,,,Stazione di Servizio di Tessariol Ivano & C.S.A.S.,Total Erg,45.70012,12.01239
34036,,,Balbinot Angelo,Costantin,45.85838,12.05848
28329,,,Retitalia S.p.A.,Retitalia,45.73513,12.2502
17919,,,Sscc Carburanti S.A.S. di Crea Maria e C.,Esso,45.74712,12.24955
4353,yes,,Eurogas di Scattolon Luca & C. S.A.S.,,45.70298,12.25918
5359,,,Petrolman di Manfron Roberto & C. S.A.S.,Q8,45.72827,12.253
3984,,,Salvetti Rete S.R.L.,Q8,45.75057,12.28013
36742,,,Nuova Sidap S.R.L.,Tamoil,45.74879,12.27929
6320,yes,,Schieven S.A.S. di Schieven Augusto e C.,Agip Eni,45.73198,12.23262
34170,,,S.I.A. Engineering Construction S.R.L.,Sia fuel,45.73543,12.25936
31162,yes,yes,Gas Station S.A.S. di Nave Andrea,Agip Eni,45.73654,12.28042
39619,,,El Zaatari Sobhi,Tamoil,45.71926,12.28526
42118,,,El Zaatari Sobhi,Tamoil,45.7193,12.2852
14136,,,Anoe' Maria Giovanna,Total Erg,45.74123,12.23378
12847,,,Dorigo Alessandro & C. S.N.C.,Esso,45.96753,12.28971
14603,,,Jetoil S.A.S. di Steffan Alessandro e Luca,,46.00675,12.2776
15469,,,Piccin Celeste,Esso,45.99054,12.30076
34781,,yes,Russo S.A.S. di Russo Aniello & C.,Agip Eni,45.96705,12.31808
5746,yes,,Tocchet Moreno,Agip Eni,45.98062,12.31436
18685,,,Sb2 S.N.C. di Stefano Braido & C.,Total Erg,45.9688,12.31481
30678,,,Ip Services S.R.L.,Api-Ip,46.02703,12.29931
21089,yes,,Galoil S.R.L.,,45.77748,12.10502
38263,,,Trinca Devid Carburanti,Total Erg,45.78444,12.13938
30209,,,Serafin Valter,Noaloil,45.67698,12.49334
6013,,,Area Zero S.N.C. di Stecca Marina & C.,Agip Eni,45.60507,12.1739
35591,,,Vega Carburanti S.p.A.,Vega,45.5945,12.1485
38706,yes,,Cescutti Daniela,Agip Eni,45.87728,13.34855
34172,,,S.I.A. Engineering Construction S.R.L.,Sia fuel,45.8882,13.35393
14884,yes,,Area di Servizio Shell di Marta Ivan & C. S.A.S.,Q8,46.37257,13.06472
8849,,,Nardone Renato,Retitalia,46.4153,12.7968
40931,,,Martinis Maria Dora,Tamoil,46.4172,12.79013
27766,,,Tavaris Silvano,Repsol,45.79004,13.3564
26675,,,Esso di Marinig Giorgio,Esso,45.88358,13.30852
38932,,,Bff & Partners di Monica Scaggiante e C. S.N.C.,Q8,46.00811,13.12148
33926,yes,,S.I.A. Engineering Construction S.R.L.,Sia fuel,45.98954,13.0627
36502,yes,,Singh Sandip,Api-Ip,46.03022,13.10275
21025,,,Esposito Luigi,Total Erg,46.01477,13.10905
32403,,,Blason Luca & C. S.A.S.,Api-Ip,45.94027,13.07852
12598,,,Cassin S.N.C. di Cassin Teodoro & C.,Api-Ip,45.94238,13.05916
37479,,,Pasutti Marco,Agip Eni,45.95009,13.05112
12767,,,Milzoni Gianfranco,Agip Eni,46.20354,13.12055
37779,,,Kan S.A.S. di Franco Nicola & C.,Esso,46.21014,13.10249
35566,,,Be.Oil di Fabbro Edoardo & C. S.A.S.,Esso,46.24057,13.09345
30937,,,P&c Società a Responsabilità Limitata Semplificata,Total Erg,46.20295,13.11793
14073,,,Gariup Emanuela,Total Erg,46.00887,13.33081
4355,yes,,Jetrent S.R.L.,Api-Ip,46.01626,13.14785
5633,,,F.Lli Rinaldi S.N.C. di Matteo e Paolo Rinaldi,Agip Eni,46.02488,13.16839
38688,,,Rafikul Islam,Api-Ip,46.03219,13.21706
24586,,,Degano Luca,Repsol,46.0243,13.19208
37480,,,Duri' Andrea,,45.90369,13.18184
13665,,,Alimentari Stroili Silvio di Billiani Lilia,Api-Ip,46.36829,13.03923
11915,,,Servizi & Gestioni Italia S.R.L.,Q8,45.80862,13.35668
11916,,,Servizi & Gestioni Italia S.R.L.,Q8,45.84373,13.32626
41411,,,Gruppo Distribuzione Petroli S.R.L.,,45.81431,13.34011
10160,,,Chiarotto Paola,,45.81431,13.3401
26623,yes,,Dijust Salvore,Api-Ip,45.80639,13.35614
32321,,,Sinatra Fabio,Esso,45.8288,13.32993
26733,,,Veca S.A.S. di Caprioli Antonio & C.,Agip Eni,45.82958,13.33149
36043,,,Varnerin Lauretta,Agip Eni,46.40549,13.29606
31614,yes,,Servizi Innovativi Nord Est S.R.L.,Agip Eni,46.08269,13.39264
9002,,,Servizi & Gestioni Italia S.R.L.,Q8,46.0999,13.44261
8777,,,Zambon Edi,Agip Eni,46.09238,13.42031
41156,,,Costaperaria Monica,Agip Eni,46.09237,13.42034
22912,,,Fantini Giuseppe,Api-Ip,46.08187,13.42411
17552,,,Superfast Esso di Roiatti Roberto & C. S.A.S.,Esso,46.09073,13.41584
13689,yes,,Pituello Stefano,Agip Eni,45.94601,12.9767
29740,yes,,Big S.R.L.,BIG,45.96685,12.96848
10819,,,Fratelli Sambucco S.N.C.,Agip Eni,45.96158,12.98903
9338,,,Armani Marta,Esso,45.96742,12.97035
9996,,,Faro Salvatore Andrea,Api-Ip,45.96478,12.95506
37243,yes,,Snaidero Loris,Repsol,45.96597,12.94487
26668,,,Uliana Mariano,Esso,45.96993,13.00117
9575,,,Tigi S.A.S. di Tribos Giovanni & C.,Tamoil,45.96527,12.96443
16412,,,B. & B. di Brun Gianfranco e Stefano S.A.S.,Total Erg,45.9504,12.97329
31589,,,Nuova Sidap S.R.L.,Tamoil,46.18815,13.11604
36416,yes,,Sarni S.R.L.,Sarni Oil,46.18585,13.11955
39458,yes,,Andreutti Roshan,Agip Eni,46.16259,13.1332
40674,,,Savors di Menis Cristina e Reputin Vittorio S.N.C. (si Legga L'accento Circonflesso Sulla O Della Parola Savors),Agip Eni,46.51501,12.86586
24821,,,Mohammad Waqar,Api-Ip,46.00854,13.43685
36503,yes,,Singh Nirmal,Api-Ip,46.08532,13.02999
13020,,,Bezzutti Paolo,San Marco Petroli,46.11457,12.95758
26915,yes,,Gaspardo Silvano & Serafini S.N.C.,Total Erg,46.08551,12.9565
21598,,,Cg Service di Cattarossi Gianluca,Api-Ip,46.14981,13.34406
15557,,,Emporio Fratelli Fioritto di Fioritto Flaminio & C. S.N.C.,Api-Ip,46.15261,13.34578
23426,,,Lizzi & C. S.A.S. di Bertuzzi Graziella,Esso,46.10954,13.09016
11076,,,Stazione Eni di Mazza Giovanni,Agip Eni,46.10481,13.09364
3981,,,Lizzi & C. S.A.S. di Bertuzzi Graziella,Esso,46.09712,13.09075
35319,,,Lizzi & C. S.A.S. di Bertuzzi Graziella,Total Erg,46.09907,13.10485
17693,,,C.M. S.N.C. di Cosolo Giorgio & C.,Tamoil,45.7933,13.40593
25713,,,Atelier S.N.C. di Vincenti Christian e Patat Daniele,Api-Ip,46.22474,13.01092
18677,,,Dean Mirko,Agip Eni,46.21094,12.95448
41030,,,Vr Group di Vincenti Christian,Api-Ip,46.22469,13.01092
11271,,,Enertop S.R.L.,Costantin,46.58379,12.78183
37517,,,D'andrea Stefano,Api-Ip,46.41742,12.5849
25544,,,Cossa Enzo,Esso,46.2686,13.10759
11905,,,Servizi & Gestioni Italia S.R.L.,Q8,46.26327,13.1079
20487,,,Mi.Xo. di Xotto Michele,Api-Ip,46.25944,13.10216
35107,,,Be.Oil di Fabbro Edoardo & C. S.A.S.,Total Erg,46.26807,13.11912
